class,level,category,book,recipe,recipe_id,book_id
Sage,110,TS Advanced,Advanced Sage Volume 110,Vampirism IV (Expert),3188161332,1914320415
Sage,110,TS Essentials,Sage Essentials Volume 110,Vampirism IV (Journeyman),2966004204,4209255082
Sage,110,TS Essentials,Sage's Primer Volume 01,Virulent Outbreak (Adept),159192693,396662388
Sage,110,TS Advanced,Advanced Sage Studies 01,Virulent Outbreak (Ancient),1951421279,4032572465
Sage,110,TS Advanced,Advanced Sage Studies 01,Virulent Outbreak (Celestial),1682393284,4032572465
Sage,110,TS Advanced,Advanced Sage Studies 01,Virulent Outbreak (Expert),2008375242,4032572465
Sage,110,TS Advanced,Advanced Sage Studies 01,Virulent Outbreak (Grandmaster),3953403107,4032572465
Sage,110,TS Essentials,Sage's Primer Volume 01,Virulent Outbreak (Journeyman),387053962,396662388
Sage,110,TS Advanced,Advanced Sage Studies 01,Virulent Outbreak (Master),2135990099,4032572465
Sage,110,TS Essentials,Sage's Primer Volume 06,Virulent Outbreak II (Adept),1276600559,2311062487
Sage,110,TS Advanced,Advanced Sage Studies 06,Virulent Outbreak II (Ancient),3641201157,1849211282
Sage,110,TS Advanced,Advanced Sage Studies 06,Virulent Outbreak II (Celestial),1057161991,1849211282
Sage,110,TS Advanced,Advanced Sage Studies 06,Virulent Outbreak II (Expert),3027220161,1849211282
Sage,110,TS Advanced,Advanced Sage Studies 06,Virulent Outbreak II (Grandmaster),3199602940,1849211282
Sage,110,TS Essentials,Sage's Primer Volume 06,Virulent Outbreak II (Journeyman),3129142,2311062487
Sage,110,TS Advanced,Advanced Sage Studies 06,Virulent Outbreak II (Master),3921711982,1849211282
Sage,110,TS Advanced,Advanced Sage Volume 110,Wild Accretion IX (Expert),857382560,1914320415
Sage,110,TS Essentials,Sage Essentials Volume 110,Wild Accretion IX (Journeyman),2088806215,4209255082
Sage,110,TS Essentials,Sage's Primer Volume 04,Wildfire (Adept),1074714777,1741579003
Sage,110,TS Advanced,Advanced Sage Studies 04,Wildfire (Ancient),1190758525,2151078078
Sage,110,TS Advanced,Advanced Sage Studies 04,Wildfire (Celestial),3629453751,2151078078
Sage,110,TS Advanced,Advanced Sage Studies 04,Wildfire (Expert),523655679,2151078078
Sage,110,TS Advanced,Advanced Sage Studies 04,Wildfire (Grandmaster),3466478518,2151078078
Sage,110,TS Essentials,Sage's Primer Volume 04,Wildfire (Journeyman),3088124082,1741579003
Sage,110,TS Advanced,Advanced Sage Studies 04,Wildfire (Master),1006670333,2151078078
Sage,110,TS Essentials,Sage's Primer Volume 02,Wildfire II (Adept),1889178404,2393753550
Sage,110,TS Advanced,Advanced Sage Studies 02,Wildfire II (Ancient),789038881,1767210379
Sage,110,TS Advanced,Advanced Sage Studies 02,Wildfire II (Celestial),4050928359,1767210379
Sage,110,TS Advanced,Advanced Sage Studies 02,Wildfire II (Expert),3022316750,1767210379
Sage,110,TS Advanced,Advanced Sage Studies 02,Wildfire II (Grandmaster),946985040,1767210379
Sage,110,TS Essentials,Sage's Primer Volume 02,Wildfire II (Journeyman),670096205,2393753550
Sage,110,TS Advanced,Advanced Sage Studies 02,Wildfire II (Master),3486424893,1767210379
Sage,110,TS Advanced,Advanced Sage Volume 110,Winds of Healing IX (Expert),2209688112,1914320415
Sage,110,TS Essentials,Sage Essentials Volume 110,Winds of Healing IX (Journeyman),4283815452,4209255082
Sage,110,TS Essentials,Sage's Primer Volume 10,Withering (Adept),1523308755,2042140579
Sage,110,TS Advanced,Advanced Sage Studies 10,Withering (Ancient),472536269,2655006182
Sage,110,TS Advanced,Advanced Sage Studies 10,Withering (Celestial),1732424714,2655006182
Sage,110,TS Advanced,Advanced Sage Studies 10,Withering (Expert),1489882933,2655006182
Sage,110,TS Advanced,Advanced Sage Studies 10,Withering (Grandmaster),4203700570,2655006182
Sage,110,TS Essentials,Sage's Primer Volume 10,Withering (Journeyman),99156340,2042140579
Sage,110,TS Advanced,Advanced Sage Studies 10,Withering (Master),603122984,2655006182
Sage,110,TS Advanced,Advanced Sage Volume 110,Word of Redemption IX (Expert),590980084,1914320415
Sage,110,TS Essentials,Sage Essentials Volume 110,Word of Redemption IX (Journeyman),1466641232,4209255082
Sage,110,TS Essentials,Sage's Primer Volume 06,Xenolith (Adept),3915362859,2311062487
Sage,110,TS Advanced,Advanced Sage Studies 06,Xenolith (Ancient),1030579536,1849211282
Sage,110,TS Advanced,Advanced Sage Studies 06,Xenolith (Celestial),650423817,1849211282
Sage,110,TS Advanced,Advanced Sage Studies 06,Xenolith (Expert),988863029,1849211282
Sage,110,TS Advanced,Advanced Sage Studies 06,Xenolith (Grandmaster),4010184716,1849211282
Sage,110,TS Essentials,Sage's Primer Volume 06,Xenolith (Journeyman),2486568838,2311062487
Sage,110,TS Advanced,Advanced Sage Studies 06,Xenolith (Master),432411191,1849211282
Sage,111,TS Advanced,Advanced Sage Studies 11,Aurora VII (Adept),3809393172,721810338
Sage,111,TS Shadow,Shadow Sage Studies 11,Aurora VII (Expert),3732295382,3902343307
Sage,111,TS Essentials,Sage's Primer Volume 11,Aurora VII (Journeyman),1246169442,4193260956
Sage,111,TS Advanced,Advanced Sage Studies 11,Bewilderment VII (Adept),462613273,721810338
Sage,111,TS Shadow,Shadow Sage Studies 11,Bewilderment VII (Expert),3242601836,3902343307
Sage,111,TS Essentials,Sage's Primer Volume 11,Bewilderment VII (Journeyman),2376350814,4193260956
Sage,111,TS Advanced,Advanced Sage Studies 11,Bloodcloud IX (Adept),1082029711,721810338
Sage,111,TS Shadow,Shadow Sage Studies 11,Bloodcloud IX (Expert),1579172185,3902343307
Sage,111,TS Essentials,Sage's Primer Volume 11,Bloodcloud IX (Journeyman),2520639156,4193260956
Sage,111,TS Advanced,Advanced Sage Studies 11,Crystal Blast XII (Adept),822253216,721810338
Sage,111,TS Shadow,Shadow Sage Studies 11,Crystal Blast XII (Expert),2082551478,3902343307
Sage,111,TS Essentials,Sage's Primer Volume 11,Crystal Blast XII (Journeyman),518060386,4193260956
Sage,111,TS Advanced,Advanced Sage Studies 11,Crystallize Soul VIII (Adept),2150440111,721810338
Sage,111,TS Shadow,Shadow Sage Studies 11,Crystallize Soul VIII (Expert),2899530797,3902343307
Sage,111,TS Essentials,Sage's Primer Volume 11,Crystallize Soul VIII (Journeyman),4144209181,4193260956
Sage,111,TS Advanced,Advanced Sage Studies 11,Dire Balm XII (Adept),2804457790,721810338
Sage,111,TS Shadow,Shadow Sage Studies 11,Dire Balm XII (Expert),384668884,3902343307
Sage,111,TS Essentials,Sage's Primer Volume 11,Dire Balm XII (Journeyman),2854995233,4193260956
Sage,111,TS Advanced,Advanced Sage Studies 11,Dissolve XII (Adept),2161189237,721810338
Sage,111,TS Shadow,Shadow Sage Studies 11,Dissolve XII (Expert),1869735002,3902343307
Sage,111,TS Essentials,Sage's Primer Volume 11,Dissolve XII (Journeyman),3804308255,4193260956
Sage,111,TS Advanced,Advanced Sage Studies 11,Earthquake IX (Adept),3969957934,721810338
Sage,111,TS Shadow,Shadow Sage Studies 11,Earthquake IX (Expert),4284288145,3902343307
Sage,111,TS Essentials,Sage's Primer Volume 11,Earthquake IX (Journeyman),1724295691,4193260956
Sage,111,TS Advanced,Advanced Sage Studies 11,Feast VIII (Adept),2550670671,721810338
Sage,111,TS Shadow,Shadow Sage Studies 11,Feast VIII (Expert),2714271220,3902343307
Sage,111,TS Essentials,Sage's Primer Volume 11,Feast VIII (Journeyman),1388829413,4193260956
Sage,111,TS Advanced,Advanced Sage Studies 11,Flames of Velious VII (Adept),1804759653,721810338
Sage,111,TS Shadow,Shadow Sage Studies 11,Flames of Velious VII (Expert),126189868,3902343307
Sage,111,TS Essentials,Sage's Primer Volume 11,Flames of Velious VII (Journeyman),3056633851,4193260956
Sage,111,TS Advanced,Advanced Sage Studies 11,Healing Arrow XII (Adept),3958482358,721810338
Sage,111,TS Shadow,Shadow Sage Studies 11,Healing Arrow XII (Expert),2284810452,3902343307
Sage,111,TS Essentials,Sage's Primer Volume 11,Healing Arrow XII (Journeyman),3750439955,4193260956
Sage,111,TS Advanced,Advanced Sage Studies 11,Hemorrhage XII (Adept),4132178556,721810338
Sage,111,TS Shadow,Shadow Sage Studies 11,Hemorrhage XII (Expert),2049101955,3902343307
Sage,111,TS Essentials,Sage's Primer Volume 11,Hemorrhage XII (Journeyman),758180829,4193260956
Sage,111,TS Advanced,Advanced Sage Studies 11,Mana Cloak VII (Adept),1047614285,721810338
Sage,111,TS Shadow,Shadow Sage Studies 11,Mana Cloak VII (Expert),724889056,3902343307
Sage,111,TS Essentials,Sage's Primer Volume 11,Mana Cloak VII (Journeyman),686035270,4193260956
Sage,111,TS Advanced,Advanced Sage Studies 11,Meliorate XII (Adept),590442138,721810338
Sage,111,TS Shadow,Shadow Sage Studies 11,Meliorate XII (Expert),3352488682,3902343307
Sage,111,TS Essentials,Sage's Primer Volume 11,Meliorate XII (Journeyman),1304086423,4193260956
Sage,111,TS Advanced,Advanced Sage Studies 11,Ministration XII (Adept),3130459569,721810338
Sage,111,TS Shadow,Shadow Sage Studies 11,Ministration XII (Expert),434766680,3902343307
Sage,111,TS Essentials,Sage's Primer Volume 11,Ministration XII (Journeyman),1250201921,4193260956
Sage,111,TS Advanced,Advanced Sage Studies 11,Nature's Salve XII (Adept),3380775911,721810338
Sage,111,TS Shadow,Shadow Sage Studies 11,Nature's Salve XII (Expert),2489410200,3902343307
Sage,111,TS Essentials,Sage's Primer Volume 11,Nature's Salve XII (Journeyman),1796244044,4193260956
Sage,111,TS Advanced,Advanced Sage Studies 11,Netherous Bind VIII (Adept),1419557748,721810338
Sage,111,TS Shadow,Shadow Sage Studies 11,Netherous Bind VIII (Expert),2163396711,3902343307
Sage,111,TS Essentials,Sage's Primer Volume 11,Netherous Bind VIII (Journeyman),1143677203,4193260956
Sage,111,TS Advanced,Advanced Sage Studies 11,Prophetic Ward VIII (Adept),1520892258,721810338
Sage,111,TS Shadow,Shadow Sage Studies 11,Prophetic Ward VIII (Expert),1948802932,3902343307
Sage,111,TS Essentials,Sage's Primer Volume 11,Prophetic Ward VIII (Journeyman),770285135,4193260956
Sage,111,TS Advanced,Advanced Sage Studies 11,Rejuvenation XII (Adept),3335872243,721810338
Sage,111,TS Shadow,Shadow Sage Studies 11,Rejuvenation XII (Expert),2168742335,3902343307
Sage,111,TS Essentials,Sage's Primer Volume 11,Rejuvenation XII (Journeyman),2217704863,4193260956
Sage,111,TS Advanced,Advanced Sage Studies 11,Shield of Faith VIII (Adept),1631927584,721810338
Sage,111,TS Shadow,Shadow Sage Studies 11,Shield of Faith VIII (Expert),3177354328,3902343307
Sage,111,TS Essentials,Sage's Primer Volume 11,Shield of Faith VIII (Journeyman),3855011156,4193260956
Sage,111,TS Advanced,Advanced Sage Studies 11,Smite Corruption VII (Adept),599016401,721810338
Sage,111,TS Shadow,Shadow Sage Studies 11,Smite Corruption VII (Expert),466456905,3902343307
Sage,111,TS Essentials,Sage's Primer Volume 11,Smite Corruption VII (Journeyman),1432858642,4193260956
Sage,111,TS Advanced,Advanced Sage Studies 11,Solar Flare XII (Adept),854169160,721810338
Sage,111,TS Shadow,Shadow Sage Studies 11,Solar Flare XII (Expert),763006010,3902343307
Sage,111,TS Essentials,Sage's Primer Volume 11,Solar Flare XII (Journeyman),3606291052,4193260956
Sage,111,TS Advanced,Advanced Sage Studies 11,Soulrot XII (Adept),1437893229,721810338
Sage,111,TS Shadow,Shadow Sage Studies 11,Soulrot XII (Expert),469349357,3902343307
Sage,111,TS Essentials,Sage's Primer Volume 11,Soulrot XII (Journeyman),3394776994,4193260956
Sage,111,TS Advanced,Advanced Sage Studies 11,Spirit of the Bat VII (Adept),702289417,721810338
Sage,111,TS Shadow,Shadow Sage Studies 11,Spirit of the Bat VII (Expert),1136910907,3902343307
Sage,111,TS Essentials,Sage's Primer Volume 11,Spirit of the Bat VII (Journeyman),3875401902,4193260956
Sage,111,TS Advanced,Advanced Sage Studies 11,Stupefy VII (Adept),2744516522,721810338
Sage,111,TS Shadow,Shadow Sage Studies 11,Stupefy VII (Expert),504350083,3902343307
Sage,111,TS Essentials,Sage's Primer Volume 11,Stupefy VII (Journeyman),1934690756,4193260956
Sage,111,TS Advanced,Advanced Sage Studies 11,Sylvan Bloom XII (Adept),1836158413,721810338
Sage,111,TS Shadow,Shadow Sage Studies 11,Sylvan Bloom XII (Expert),1083103431,3902343307
Sage,111,TS Essentials,Sage's Primer Volume 11,Sylvan Bloom XII (Journeyman),1029569937,4193260956
Sage,111,TS Advanced,Advanced Sage Studies 11,Ultraviolet Beam XII (Adept),3080721245,721810338
Sage,111,TS Shadow,Shadow Sage Studies 11,Ultraviolet Beam XII (Expert),4283910674,3902343307
Sage,111,TS Essentials,Sage's Primer Volume 11,Ultraviolet Beam XII (Journeyman),3833505425,4193260956
Sage,111,TS Advanced,Advanced Sage Studies 11,Unyielding Benediction III (Adept),3356418895,721810338
Sage,111,TS Shadow,Shadow Sage Studies 11,Unyielding Benediction III (Expert),2040369861,3902343307
Sage,111,TS Essentials,Sage's Primer Volume 11,Unyielding Benediction III (Journeyman),2611609360,4193260956
Sage,111,TS Advanced,Advanced Sage Studies 11,Vampire Bats VIII (Adept),879200012,721810338
Sage,111,TS Shadow,Shadow Sage Studies 11,Vampire Bats VIII (Expert),2897493227,3902343307
Sage,111,TS Essentials,Sage's Primer Volume 11,Vampire Bats VIII (Journeyman),4115129665,4193260956
Sage,111,TS Advanced,Advanced Sage Studies 11,Vengeance VIII (Adept),3074139378,721810338
Sage,111,TS Shadow,Shadow Sage Studies 11,Vengeance VIII (Expert),2217675082,3902343307
Sage,111,TS Essentials,Sage's Primer Volume 11,Vengeance VIII (Journeyman),3853664177,4193260956
Sage,111,TS Advanced,Advanced Sage Studies 11,Ward of the Untamed VIII (Adept),174940667,721810338
Sage,111,TS Shadow,Shadow Sage Studies 11,Ward of the Untamed VIII (Expert),802847006,3902343307
Sage,111,TS Essentials,Sage's Primer Volume 11,Ward of the Untamed VIII (Journeyman),1528263396,4193260956
Sage,112,TS Advanced,Advanced Sage Studies 12,Acid XI (Adept),1587284307,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Acid XI (Expert),439858048,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Acid XI (Journeyman),919820431,2460920286
Sage,112,TS Advanced,Advanced Sage Studies 12,Aegolism X (Adept),1287868042,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Aegolism X (Expert),1119820216,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Aegolism X (Journeyman),856550554,2460920286
Sage,112,TS Advanced,Advanced Sage Studies 12,Ancestral Mettle IX (Adept),3157213832,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Ancestral Mettle IX (Expert),166060824,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Ancestral Mettle IX (Journeyman),3746020105,2460920286
Sage,112,TS Advanced,Advanced Sage Studies 12,Aspect of the Forest X (Adept),3915960555,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Aspect of the Forest X (Expert),1110942211,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Aspect of the Forest X (Journeyman),3410273002,2460920286
Sage,112,TS Advanced,Advanced Sage Studies 12,Back into the Fray VI (Adept),73359411,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Back into the Fray VI (Expert),1766934168,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Back into the Fray VI (Journeyman),3214848475,2460920286
Sage,112,TS Advanced,Advanced Sage Studies 12,Bloodcoil XI (Adept),1964507530,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Bloodcoil XI (Expert),3660829665,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Bloodcoil XI (Journeyman),2506240253,2460920286
Sage,112,TS Advanced,Advanced Sage Studies 12,Brainburst XI (Adept),4113781991,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Brainburst XI (Expert),503112977,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Brainburst XI (Journeyman),3568630243,2460920286
Sage,112,TS Advanced,Advanced Sage Studies 12,Brainshock XI (Adept),4172889502,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Brainshock XI (Expert),875079392,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Brainshock XI (Journeyman),1062478799,2460920286
Sage,112,TS Advanced,Advanced Sage Studies 12,Dark Infestation VI (Adept),1137113620,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Dark Infestation VI (Expert),4037268943,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Dark Infestation VI (Journeyman),643825968,2460920286
Sage,112,TS Advanced,Advanced Sage Studies 12,Dawnstrike XI (Adept),1727275292,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Dawnstrike XI (Expert),922749424,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Dawnstrike XI (Journeyman),2034077981,2460920286
Sage,112,TS Advanced,Advanced Sage Studies 12,Death Swarm XI (Adept),1806096402,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Death Swarm XI (Expert),2795338654,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Death Swarm XI (Journeyman),3475273448,2460920286
Sage,112,TS Advanced,Advanced Sage Studies 12,Divine Smite XI (Adept),2448802401,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Divine Smite XI (Expert),2668802891,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Divine Smite XI (Journeyman),365484672,2460920286
Sage,112,TS Advanced,Advanced Sage Studies 12,Encase IX (Adept),101616809,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Encase IX (Expert),1799586257,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Encase IX (Journeyman),1415144723,2460920286
Sage,112,TS Advanced,Advanced Sage Studies 12,Essence of the Great Bear IX (Adept),2809997685,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Essence of the Great Bear IX (Expert),537629173,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Essence of the Great Bear IX (Journeyman),2644752060,2460920286
Sage,112,TS Advanced,Advanced Sage Studies 12,Fanatic's Faith IX (Adept),2674592775,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Fanatic's Faith IX (Expert),1228212054,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Fanatic's Faith IX (Journeyman),3799623423,2460920286
Sage,112,TS Advanced,Advanced Sage Studies 12,Fiery Annihilation XI (Adept),2272715175,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Fiery Annihilation XI (Expert),2662348868,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Fiery Annihilation XI (Journeyman),3922679730,2460920286
Sage,112,TS Advanced,Advanced Sage Studies 12,Harbinger X (Adept),764763646,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Harbinger X (Expert),2365844376,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Harbinger X (Journeyman),2204408167,2460920286
Sage,112,TS Advanced,Advanced Sage Studies 12,Heresy VI (Adept),2390640483,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Heresy VI (Expert),276486836,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Heresy VI (Journeyman),4045112957,2460920286
Sage,112,TS Advanced,Advanced Sage Studies 12,Imprecate XI (Adept),1279900804,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Imprecate XI (Expert),1035120475,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Imprecate XI (Journeyman),2796605926,2460920286
Sage,112,TS Advanced,Advanced Sage Studies 12,Incinerate XI (Adept),3671548785,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Incinerate XI (Expert),79640407,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Incinerate XI (Journeyman),1543088986,2460920286
Sage,112,TS Advanced,Advanced Sage Studies 12,Invocation XI (Adept),591738649,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Invocation XI (Expert),1194282089,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Invocation XI (Journeyman),2369599817,2460920286
Sage,112,TS Advanced,Advanced Sage Studies 12,Lucidity X (Adept),772708359,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Lucidity X (Expert),3520343027,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Lucidity X (Journeyman),3086512842,2460920286
Sage,112,TS Advanced,Advanced Sage Studies 12,Magma Chamber X (Adept),1867777944,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Magma Chamber X (Expert),1417533625,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Magma Chamber X (Journeyman),3326389820,2460920286
Sage,112,TS Advanced,Advanced Sage Studies 12,Master of the Hunt IX (Adept),2090776617,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Master of the Hunt IX (Expert),2487975482,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Master of the Hunt IX (Journeyman),27631623,2460920286
Sage,112,TS Advanced,Advanced Sage Studies 12,Noxious Efflux IX (Adept),1597936329,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Noxious Efflux IX (Expert),891927935,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Noxious Efflux IX (Journeyman),1213095367,2460920286
Sage,112,TS Advanced,Advanced Sage Studies 12,Petrify IX (Adept),1076564860,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Petrify IX (Expert),1901857934,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Petrify IX (Journeyman),1407061640,2460920286
Sage,112,TS Advanced,Advanced Sage Studies 12,Premonition X (Adept),1856422148,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Premonition X (Expert),1380765398,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Premonition X (Journeyman),1893922970,2460920286
Sage,112,TS Advanced,Advanced Sage Studies 12,Rapidity V (Adept),2350842539,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Rapidity V (Expert),236377514,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Rapidity V (Journeyman),1359419057,2460920286
Sage,112,TS Advanced,Advanced Sage Studies 12,Silence IX (Adept),2773686331,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Silence IX (Expert),2567020726,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Silence IX (Journeyman),401027985,2460920286
Sage,112,TS Advanced,Advanced Sage Studies 12,Siphoning of Souls VI (Adept),277363551,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Siphoning of Souls VI (Expert),759282864,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Siphoning of Souls VI (Journeyman),1496864724,2460920286
Sage,112,TS Advanced,Advanced Sage Studies 12,Soul Cannibalize VI (Adept),2758984253,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Soul Cannibalize VI (Expert),3002530203,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Soul Cannibalize VI (Journeyman),205959148,2460920286
Sage,112,TS Advanced,Advanced Sage Studies 12,Speechless IX (Adept),1011982055,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Speechless IX (Expert),490047451,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Speechless IX (Journeyman),2620359880,2460920286
Sage,112,TS Advanced,Advanced Sage Studies 12,Symbol of Marzin IX (Adept),2542083875,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Symbol of Marzin IX (Expert),1221210917,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Symbol of Marzin IX (Journeyman),1128851246,2460920286
Sage,112,TS Advanced,Advanced Sage Studies 12,Tenacity X (Adept),156428117,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Tenacity X (Expert),1419134804,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Tenacity X (Journeyman),2031368986,2460920286
Sage,112,TS Advanced,Advanced Sage Studies 12,Torpor VI (Adept),2861025338,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Torpor VI (Expert),48876139,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Torpor VI (Journeyman),987702355,2460920286
Sage,112,TS Advanced,Advanced Sage Studies 12,Velium Winds XI (Adept),3949062939,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Velium Winds XI (Expert),800636736,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Velium Winds XI (Journeyman),1415201546,2460920286
Sage,112,TS Advanced,Advanced Sage Studies 12,Vengeful Arrow XIII (Adept),1531004913,386189684
Sage,112,TS Shadow,Shadow Sage Studies 12,Vengeful Arrow XIII (Expert),489650740,1905285425
Sage,112,TS Essentials,Sage's Primer Volume 12,Vengeful Arrow XIII (Journeyman),4082371906,2460920286
Sage,113,TS Advanced,Advanced Sage Studies 13,Aery Hunter VIII (Adept),1120883333,50602182
Sage,113,TS Shadow,Shadow Sage Studies 13,Aery Hunter VIII (Expert),3370063091,110586279
Sage,113,TS Essentials,Sage's Primer Volume 13,Aery Hunter VIII (Journeyman),765900019,45367263
Sage,113,TS Advanced,Advanced Sage Studies 13,Boon of the Damned IX (Adept),1213014279,50602182
Sage,113,TS Shadow,Shadow Sage Studies 13,Boon of the Damned IX (Expert),1219076204,110586279
Sage,113,TS Essentials,Sage's Primer Volume 13,Boon of the Damned IX (Journeyman),2348410834,45367263
Sage,113,TS Advanced,Advanced Sage Studies 13,Breeze IX (Adept),509723145,50602182
Sage,113,TS Shadow,Shadow Sage Studies 13,Breeze IX (Expert),3180154231,110586279
Sage,113,TS Essentials,Sage's Primer Volume 13,Breeze IX (Journeyman),2653274575,45367263
Sage,113,TS Advanced,Advanced Sage Studies 13,Cannibalize Thoughts VIII (Adept),2811995873,50602182
Sage,113,TS Shadow,Shadow Sage Studies 13,Cannibalize Thoughts VIII (Expert),2729228395,110586279
Sage,113,TS Essentials,Sage's Primer Volume 13,Cannibalize Thoughts VIII (Journeyman),383314441,45367263
Sage,113,TS Advanced,Advanced Sage Studies 13,Chains of Torment VIII (Adept),1161145245,50602182
Sage,113,TS Shadow,Shadow Sage Studies 13,Chains of Torment VIII (Expert),3033357531,110586279
Sage,113,TS Essentials,Sage's Primer Volume 13,Chains of Torment VIII (Journeyman),1108879549,45367263
Sage,113,TS Advanced,Advanced Sage Studies 13,Converge IX (Adept),295447126,50602182
Sage,113,TS Shadow,Shadow Sage Studies 13,Converge IX (Expert),3448231971,110586279
Sage,113,TS Essentials,Sage's Primer Volume 13,Converge IX (Journeyman),2746831874,45367263
Sage,113,TS Advanced,Advanced Sage Studies 13,Epiphany IX (Adept),965093718,50602182
Sage,113,TS Shadow,Shadow Sage Studies 13,Epiphany IX (Expert),3450847776,110586279
Sage,113,TS Essentials,Sage's Primer Volume 13,Epiphany IX (Journeyman),4259345376,45367263
Sage,113,TS Advanced,Advanced Sage Studies 13,Fanatical Healing XI (Adept),3036103159,50602182
Sage,113,TS Shadow,Shadow Sage Studies 13,Fanatical Healing XI (Expert),425399927,110586279
Sage,113,TS Essentials,Sage's Primer Volume 13,Fanatical Healing XI (Journeyman),3084154079,45367263
Sage,113,TS Advanced,Advanced Sage Studies 13,Favor of the Wild IX (Adept),3265551848,50602182
Sage,113,TS Shadow,Shadow Sage Studies 13,Favor of the Wild IX (Expert),2485471390,110586279
Sage,113,TS Essentials,Sage's Primer Volume 13,Favor of the Wild IX (Journeyman),1479856690,45367263
Sage,113,TS Advanced,Advanced Sage Studies 13,Forced Hesitation VIII (Adept),964554678,50602182
Sage,113,TS Shadow,Shadow Sage Studies 13,Forced Hesitation VIII (Expert),403566047,110586279
